546,媛,女（おんな・おんなへん）,女,256,爰,516,エン,ひめ,美しい。姿やしぐさが美しい。.ひめ。たおやめ。美しい女性。美女。.日本ひめ。高貴な女性の敬称。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
549,嫁,女（おんな・おんなへん）,女,256,家,200,カ,とつ（ぐ）.よめ,とつぐ。よめにいく。よめいりする。.罪や責任などを他人に押しつける。.日本よめ。息子の妻。,-,３級,常用漢字名前に使える漢字
551,嫉,女（おんな・おんなへん）,女,256,疾,502,シツ,そね（む）.にく（む）.ねた（む）,ねたむ。そねむ。やく。やきもちを焼く。.にくむ。憎らしく思う。憎み嫌う。,-,２級,常用漢字名前に使える漢字
553,嫌,女（おんな・おんなへん）,女,256,兼,893,ケン.ゲン,いや.きら（う）.うたが（う）,きらう。いや。いやがる。にくむ。.うたがう。うたがわしく思う。,-,準２級,常用漢字名前に使える漢字
565,嬢,女（おんな・おんなへん）,女,256,襄,742,ジョウ,むすめ,むすめ。若い女性。.はは。母親。例：爺嬢（ヤジョウ）.日本じょう。未婚の若い女性の名に添える敬称。,-,３級,常用漢字名前に使える漢字
573,孔,子（こ・こへん・こども・こどもへん）,子,207,乙,573,コウ.ク,あな.はなは（だ）,あな。すきま。くぼみ。空洞。.はなはだ。たいへん。非常に。.「孔子（コウシ）」の略。,-,３級,常用漢字名前に使える漢字
575,孤,子（こ・こへん・こども・こどもへん）,子,207,瓜,785,コ,そむ（く）.ひと（り）.みなしご,みなしご。父親または両親をなくした子。.ひとり。ひとつ。ひとりぼっち。または助けのないこと。.そむく。好意や期待を無にする。.王や諸侯が自分を謙遜していうことば。,-,３級,常用漢字名前に使える漢字
577,孫,子（こ・こへん・こども・こどもへん）,子,207,系,845,ソン,まご,まご。子の子。.同じ血を引く孫以降の世代の者。.ひこばえ。切り株から生えた植物。.のがれる。ゆずる。へりくだる。＝遜,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
581,対,寸（すん・すんづくり）,文,99,寸,153,タイ.ツイ,こた（える）.そろ（い）.つれあい.む（かう）,こたえる。応じる。相手（特に目上の人）の問いにこたえる。.むかう。向き合う。向かい合う。.つれあい。相手。.そろい。二つで一組になるもの。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
582,封,寸（すん・すんづくり）,圭,55,寸,153,フウ.ホウ,さかい.と（じる）.ポンド,ほうずる。領地を与えて領主とする。.盛り土。また、土を盛る。.さかい。境界。土を盛って作った境。.墓。土を盛って作った墓。.ふうずる。とじる。とじこめる。.手紙。封をした手紙。.日本ポンド。ヤードポンド法の重さの単位。一ポンドは約四五四グラム。「封度」とも書く。,-,３級,常用漢字名前に使える漢字
583,射,寸（すん・すんづくり）,身,21,寸,153,シャ.エキ.セキ.ヤ,い（る）.あ（てる）.う（つ）.さ（す）,いる。弓で矢を放つ。.うつ。銃で弾をうつ。.さす。光が入りこむ。光があたる。.あてる。ねらいあてる。.「僕射（ぼくや）」は官名。.あきる。いやになる。,小学校６年生,５級,教育漢字常用漢字名前に使える漢字
585,就,尢 尣（だいのまげあし・まげあし・おうにょう）,京,14,尤,113,シュウ.ジュ,つ（く）.つ（ける）.な（す）.な（る）,つく。つける。つき従う。.つく。むかう。行く。.つく。仕事や役割などを新たにはじめる。とりかかる。.なす。なる。成し遂げる。完成させる。.たとい。たとえ。もし。かりに。.日本つき。ついては。～については。～に関しては。,小学校６年生,５級,教育漢字常用漢字名前に使える漢字
587,岐,山（やま・やまへん・やまかんむり）,山,244,支,224,キ.ギ,ちまた.わか（れる）,わかれる。枝分かれする。.分かれ道。枝分かれした道。.日本ちまた。道の分かれている所。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
590,岬,山（やま・やまへん・やまかんむり）,山,244,甲,575,コウ,みさき,はざま。山あい。山と山との間の低い所。.みさき。海や湖などへ突き出した陸地の先端。,-,準２級,常用漢字名前に使える漢字
596,峡,山（やま・やまへん・やまかんむり）,山,244,夹,611,キョウ,はざま,はざま。谷あい。山と山との間の谷。.山と山にはさまれた谷のように細くせまい所。,-,３級,常用漢字名前に使える漢字
602,崎,山（やま・やまへん・やまかんむり）,山,244,奇,721,キ,さき,けわしい。山や山道などが険しい。.日本さき。みさき。海や湖などへ突き出した陸地の先端。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
618,巧,工（え・たくみ・たくみへん・こう）,工,189,丂,910,コウ,たく（み）.うま（い）.たく（む）,たくみ。わざ。技術。.たくみ。うまい。上手なさま。.いつわり。うわべだけを飾る。,-,３級,常用漢字名前に使える漢字
619,帆,巾（はば・はばへん・きんべん）,巾,172,凡,131,ハン,ほ,ほ。風を受けて船を進ませる布。.ほをあげて船を進ませる。,-,３級,常用漢字名前に使える漢字
622,帰,巾（はば・はばへん・きんべん）刀 刂（かたな・りっとう）,刂,94,帚,437,キ,かえ（す）.かえ（る）.おく（る）.とつ（ぐ）,かえる。もどる。もとの所にもどる。.かえす。もどす。もとの所にもどす。.物事が最終的に落ち着く。おさまる。.とつぐ。嫁にいく。女性が結婚する。.おくる。品物を贈る。,小学校２年生,９級,教育漢字常用漢字名前に使える漢字
623,帳,巾（はば・はばへん・きんべん）,巾,172,長,4,チョウ,とばり.はり,とばり。室内にたれ下げる布。カーテン。.はり。とばりや幕などを数える語。.ものを書き記すために複数の紙をとじて作ったもの。帳面。ノート。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
625,帽,巾（はば・はばへん・きんべん）,巾,172,冒,289,ボウ,-,ぼうし。頭にかぶるぼうし。かぶりもの。.物の上からかぶせるもの。,-,４級,常用漢字名前に使える漢字
629,幅,巾（はば・はばへん・きんべん）,巾,172,畐,269,フク,はば,はば。物のはば。物の横の長さ。.はば。布のはば。布の横の長さ。.掛け物。掛け軸。また、それを数える語。.日本はば。威勢。勢い。,-,４級,常用漢字名前に使える漢字
638,幼,幺（いとがしら・よう）力（ちから）,幺,266,力,432,ヨウ.ユウ,おさな（い）.いとけな（い）,おさない。いとけない。あどけない。.おさなご。おさない子ども。.いつくしむ。おさない子どもをかわいがる。.かすか。こまやか。,小学校６年生,５級,教育漢字常用漢字名前に使える漢字
639,引,弓（ゆみ・ゆみへん）,弓,259,丨,70,イン,ひ（く）.ひ（ける）,ひく。ひっぱる。ひきよせる。ひきのばす。.ひく。弓をひく。.ひきつれる。先に立ってみちびく。.ひきだす。とりだす。.ひきうける。責任を負う。.しりぞく。さがる。ひっこむ。.日本ひける。心がひるむ。消極的になる。,小学校２年生,９級,教育漢字常用漢字名前に使える漢字
642,弥,弓（ゆみ・ゆみへん）,弓,259,尓,773,ビ.ミ,や.あまね（し）.いや.いよいよ.つくろ（う）.ひさ（しい）.わた（る）,ひさしい。とおい。.わたる。月日を経る。時間が経過する。.わたる。あまねし。広く行きわたる。.つくろう。おぎなう。ほころびを縫ってつくろう。.いよいよ。ますます。.ゆるめる。弓のつるを緩める。.日本いや。いよいよ。さらに。.日本や。「弥生（やよい）」などの「や」を表す字。,-,２級,常用漢字名前に使える漢字
643,弦,弓（ゆみ・ゆみへん）,弓,259,玄,283,ゲン,つる,つる。弓のつる。弓に張る糸。.楽器に張る糸。また、糸を張った楽器。.糸を張った弓のような半円形の月。.直角三角形の斜辺。,-,準２級,常用漢字名前に使える漢字
644,弧,弓（ゆみ・ゆみへん）,弓,259,瓜,785,コ,きゆみ,きゆみ。ゆみ。木でできた弓。.弓なりにまがった線。.数学における、円周や曲線の一部。,-,３級,常用漢字名前に使える漢字
646,張,弓（ゆみ・ゆみへん）,弓,259,長,4,チョウ,は（る）,はる。弓に弦をはる。.はる。楽器に弦をはる。.はる。のばす。ひっぱる。.はる。ひろげる。大きくひろげる。.はる。もよおす。.はり。弓、幕、また琴などの弦をはったもの数えることば。.二十八宿の一つ。ちりこぼし。.腹がはる。腹がふくれる。.とばり。＝帳,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
648,弾,弓（ゆみ・ゆみへん）,弓,259,単,542,ダン,たま.はず（む）.ひ（く）.ただ（す）.はじ（く）.はじ（ける）.はず（み）,たま。はじき弓のたま。鉄砲などのたま。.はじく。指先ではじく。指先ではねのける。.ひく。弦楽器をかなでる。.ただす。罪や過ちを責める。.日本はずむ。ものがはね返る。.日本はずむ。勢いづく。勢いにのる。,-,４級,常用漢字名前に使える漢字
652,形,彡（さんづくり）,幵,205,彡,596,ギョウ.ケイ,かた.かたち.なり,かたち。外からみたすがた。ありさま。.かたち。からだ。人間の肉体。.かた。基本的な形。もとになる形。＝型.あらわれる。形があらわれる。,小学校２年生,９級,教育漢字常用漢字名前に使える漢字
653,彩,彡（さんづくり）,采,241,彡,596,サイ,いろど（る）.あや,いろどる。色をつける。色を配合する。.いろどり。あや。模様。配色。.姿。様子。,-,４級,常用漢字名前に使える漢字
654,彫,彡（さんづくり）,周,152,彡,596,チョウ,ほ（る）,ほる。える。きざむ。模様をほりきざむ。.しぼむ。しおれる。衰える。＝凋,-,３級,常用漢字名前に使える漢字
656,彰,彡（さんづくり）,章,242,彡,596,ショウ,あき（らか）.あらわ（す）.あらわ（れる）,あきらか。はっきりしている。.あらわす。あらわれる。あきらかにする。あきらかになる。.あや。模様。,-,準２級,常用漢字名前に使える漢字
657,影,彡（さんづくり）,景,117,彡,596,エイ.ヨウ,かげ,かげ。物体が光をさえぎったときにできる暗い部分。.かげ。鏡や水などに映る姿。.かげ。人の姿。物の形。.かげ。月などが物を照らす光。,-,４級,常用漢字名前に使える漢字
659,役,彳（ぎょうにんべん）,彳,31,殳,35,ヤク.エキ,いくさ.つと（め）,つとめ。仕事。与えられた職務。.いくさ。戦い。戦争。.人に仕事をさせる。人をこき使う。また、召し使い。.人民に義務として課す労働。.日本やく。芝居での俳優の受け持ち。.日本やく。担当する仕事。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
660,彼,彳（ぎょうにんべん）,彳,31,皮,500,ヒ,かの.かれ,かれ。あれ。あの人。あの人たち。向こうの人や物。.かの。あの。向こう。向こうの。,-,４級,常用漢字名前に使える漢字
662,往,彳（ぎょうにんべん）,彳,31,主,38,オウ,いにしえ.ゆ（く）,ゆく。いく。前に進む。先に向かう。.ゆく。いく。過ぎる。過ぎ去る。死ぬ。.いにしえ。昔。過去。.のち。それからのち。それからあと。.むかう。ある方向に向かう。,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
663,征,彳（ぎょうにんべん）,彳,31,正,482,セイ,う（つ）.と（る）.ゆ（く）,ゆく。遠い所に行く。旅に行く。.うつ。敵や悪人を討つ。.とる。奪い取る。取り立てる。,-,４級,常用漢字名前に使える漢字
666,径,彳（ぎょうにんべん）,彳,31,圣,384,ケイ,こみち.さしわたし.ただ（ちに）.みち,こみち。みち。細い道。また、まっすぐに通じた近道。.ただちに。すぐに。まっすぐに。.さしわたし。直径。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
667,待,彳（ぎょうにんべん）,彳,31,寺,75,タイ,ま（つ）,まつ。まちうける。人、機会などが来るのをまつ。.まつ。もてなす。あしらう。準備をして人をもてなす。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
671,律,彳（ぎょうにんべん）,彳,31,聿,536,リツ.リチ,のっと（る）.のり,のり。決まり。法則。規則。.のっとる。決まりに従う。手本にする。.音階。また、音楽の調子。.漢詩における詩型の一つ。.仏教の僧侶の守るべきいましめ。,小学校６年生,５級,教育漢字常用漢字名前に使える漢字
672,徐,彳（ぎょうにんべん）,彳,31,余,701,ジョ,おもむろ,おもむろ。ゆるやか。ゆっくり。おだやか。.古代中国の九州のひとつ。徐州。,-,３級,常用漢字名前に使える漢字
673,徒,彳（ぎょうにんべん）,彳,31,走,945,ト.ズ,あだ.いたずら（に）.かち.ただ.ともがら.むだ,かち。乗り物に乗らないで歩く。.なにもない。なにも持たない。から。.ともがら。仲間。.弟子。門下の人。.「ただ」と読み、限定の意を表わす。.「いたずらに」と読み、「むだに」「むなしく」と無駄、無益の意を表わす。.五刑の一つ。強制的に労役に服させる刑罰。徒刑（ずけい）。.日本あだ。無駄。無益。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
676,御,彳（ぎょうにんべん）,彳,31,卸,247,ギョ.ゴ,おん.お.おさ（める）.み,おさめる。安定させる。統治する。.馬や馬車を思い通りに操る。また、その人。.はべる。天子のそばに仕える。.天子・諸侯の行いや所有する物につけて敬意を表すことば。.日本おん。お。み。ご。相手に関することにつけて敬意を表すことば。.日本おん。お。み。ご。物や動作につけて丁寧の意を表すことば。,-,４級,常用漢字名前に使える漢字
678,復,彳（ぎょうにんべん）,彳,31,复,244,フク,かえ（す）.かえ（る）.ふたた（び）.また,かえる。引きかえす。引きかえしてもどる。.かえす。もどす。もとにもどす。.むくいる。仕返しをする。.申す。申し上げる。答える。.易（エキ）の六十四卦の一つ。.「また」と読み、「ふたたび」「かさねて」「さらに」「もう一度」などの意を表わす。.ふたたびする。もう一度行う。,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
679,循,彳（ぎょうにんべん）,彳,31,盾,630,ジュン,したが（う）.めぐ（る）,したがう。うしろについて行く。決まりの通りにする。.したがう。沿って行く。たどりながら行く。.めぐる。まわる。見まわる。＝巡.なでる。なだめる。なぐさめる。,-,準２級,常用漢字名前に使える漢字
681,忙,心 忄（こころ・したごころ・りっしんべん）,忄,6,亡,625,ボウ.モウ,いそが（しい）.せわ（しい）,いそがしい。せわしい。しなければならないことが多くて落ち着かない。せきたてられて休む暇がない。,-,４級,常用漢字名前に使える漢字
683,快,心 忄（こころ・したごころ・りっしんべん）,忄,6,夬,396,カイ.ケ,こころよ（い）,こころよい。気持ちがよい。楽しい。喜ばしい。.はやい。すばやい。すみやか。.刃物の切れ味がよい。例：快刀,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
689,怖,心 忄（こころ・したごころ・りっしんべん）,忄,6,布,552,フ,こわ（い）.お（じける）.おそ（れる）,こわい。おそれる。おじる。こわがってびくびくする。,-,４級,常用漢字名前に使える漢字
695,性,心 忄（こころ・したごころ・りっしんべん）,忄,6,生,167,セイ.ショウ,さが.たち,さが。たち。生まれたときからそなわっている性質。本性。.物にそなわる特徴。傾向。.男と女の区別。,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
697,怪,心 忄（こころ・したごころ・りっしんべん）,忄,6,圣,384,カイ.ケ,あや（しい）.あや（しむ）,あやしい。不思議。普通と異なる。.あやしむ。疑わしく思う。不思議に思う。.あやしいもの。ふつうでないもの。ばけもの。,-,３級,常用漢字名前に使える漢字
705,恒,心 忄（こころ・したごころ・りっしんべん）,忄,6,亘,868,コウ,つね.つね（に）,つね。変わらない。一定している。.つねに。いつも。たえず。.易（エキ）の六十四卦の一つ。.弦を張った弓のような月の形。,-,４級,常用漢字名前に使える漢字
710,恥,心 忄（こころ・したごころ・りっしんべん）,耳,98,心,856,チ,はじ.は（じらう）.は（じる）.は（ずかしい）,はじる。はじらう。やましく感じる。.はじ。はずかしく思う気持ち。.はずかしめる。相手にはじをかかせる。.日本はずかしい。はじに思う。,-,４級,常用漢字名前に使える漢字
711,恨,心 忄（こころ・したごころ・りっしんべん）,忄,6,艮,789,コン,うら（む）.うら（めしい）,うらむ。うらめしい。残念に思う。にくらしく思う。くやしく思う。,-,３級,常用漢字名前に使える漢字
722,悔,心 忄（こころ・したごころ・りっしんべん）,忄,6,毎,930,カイ.ケ,く（いる）.くや（しい）.く（やむ）,くいる。くやむ。自分のした間違いや失敗に気づき、残念がったり反省したりする。.くい。残念に思う気持ち。.日本くやみ。くやむ。人の死を悲しみいたむ。.日本くやしい。残念である。,-,３級,常用漢字名前に使える漢字
726,悟,心 忄（こころ・したごころ・りっしんべん）,忄,6,吾,741,ゴ,さと（る）,さとる。物事をはっきりと理解する。.さとる。迷いからさめる。.さめる。目覚める。眠りからさめる。,-,３級,常用漢字名前に使える漢字
727,悦,心 忄（こころ・したごころ・りっしんべん）,忄,6,兌,823,エツ,よろこ（ぶ）,よろこぶ。楽しむ。,-,３級,常用漢字名前に使える漢字
732,悼,心 忄（こころ・したごころ・りっしんべん）,忄,6,卓,128,トウ,いた（む）,いたむ。人の死を悲しみなげく。,-,準２級,常用漢字名前に使える漢字
734,情,心 忄（こころ・したごころ・りっしんべん）,忄,6,青,587,ジョウ.セイ,なさ（け）.おもむき.こころ,こころ。気持ち。心持ち。.うそ偽りのないこと。本当のありさま。.物事の実際の様子。実際の姿。.異性を恋い慕う気持ち。.おもむき。味わい。.日本なさけ。他人を思いやる心。,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
740,惜,心 忄（こころ・したごころ・りっしんべん）,忄,6,昔,795,セキ.シャク,お（しい）.お（しむ）,おしい。もったいない。残念だ。.おしむ。残念に思う。もったいないと思う。また、大切にする。,-,３級,常用漢字名前に使える漢字
742,惧,心 忄（こころ・したごころ・りっしんべん）,忄,6,具,344,グ.ク,おそ（れる）,おそれる。おそれてびくびくする。.おどろく。びっくりする。,-,２級,常用漢字名前に使える漢字
743,惨,心 忄（こころ・したごころ・りっしんべん）,忄,6,参,852,サン.ザン,みじ（め）.いた（ましい）.いた（む）.むご（い）,みじめ。いたましい。むごい。見るにたえないほどひどい。.いたむ。いたみ悲しむ。いたましい思いをする。,-,４級,常用漢字名前に使える漢字
749,愉,心 忄（こころ・したごころ・りっしんべん）,忄,6,兪,767,ユ,たの（しい）.たの（しむ）,たのしい。たのしむ。よろこびたのしむ。,-,準２級,常用漢字名前に使える漢字
756,慄,心 忄（こころ・したごころ・りっしんべん）,忄,6,栗,723,リツ,おそ（れる）.おのの（く）,おそれる。おののく。恐怖や寒さなどで、体がぶるぶるとふるえる。,-,２級,常用漢字名前に使える漢字
758,慌,心 忄（こころ・したごころ・りっしんべん）,忄,6,荒,225,コウ,あわ（ただしい）.あわ（てる）,あわただしい。せわしくて落ち着かない。.あわてる。冷静さを失って、うろたえる。.ほのか。ぼんやりする。,-,３級,常用漢字名前に使える漢字
759,慎,心 忄（こころ・したごころ・りっしんべん）,忄,6,真,486,シン,つつし（む）.つつま（しい）.つつま（しやか）,つつしむ。気をつける。念を入れる。.日本つつましい。控えめで落ち着いているさま。.日本つつましい。質素なさま。.日本つつましやか。しとやかなさま。,-,４級,常用漢字名前に使える漢字
764,慢,心 忄（こころ・したごころ・りっしんべん）,忄,6,曼,865,マン.バン,あなど（る）.おこた（る）.おご（る）,おこたる。なまける。いいかげんにする。.あなどる。軽くみる。見下す。.おごる。おごりたかぶる。思い上がる。.ゆるい。ゆるやか。ゆっくり。.おそい。だらだらと長引く。,-,４級,常用漢字名前に使える漢字
765,慣,心 忄（こころ・したごころ・りっしんべん）,忄,6,貫,202,カン,な（らす）.な（れる）.ならわし,なれる。何度も同じことを繰り返して身につける。.ならわし。しきたり。習慣。,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
767,慨,心 忄（こころ・したごころ・りっしんべん）,忄,6,既,64,ガイ.カイ,いきどお（る）.なげ（く）,なげく。なげいて、ため息をつく。.いきどおる。腹を立てる。,-,３級,常用漢字名前に使える漢字
773,憎,心 忄（こころ・したごころ・りっしんべん）,忄,6,曽,68,ゾウ.ソウ,にく（い）.にく（しみ）.にく（む）.にく（らしい）,にくむ。きらう。不快に思い嫌がる。.にくしみ。にくみ嫌う気持ち。.日本にくい。にくらしい。ねたましいほどすぐれている。,-,３級,常用漢字名前に使える漢字
776,憤,心 忄（こころ・したごころ・りっしんべん）,忄,6,賁,293,フン,いきどお（る）.むずか（る）,いきどおる。ひどく腹を立てる。.ふるい立つ。勇み立つ。.日本むずかる。むつかる。子どもが機嫌をそこねて泣く。,-,準２級,常用漢字名前に使える漢字
777,憧,心 忄（こころ・したごころ・りっしんべん）,忄,6,童,166,ショウ.トウ.ドウ,あこが（れる）,心が落ち着かないさま。.おろかなさま。無知なさま。.日本あこがれる。強く心を引かれる。,-,２級,常用漢字名前に使える漢字
779,憬,心 忄（こころ・したごころ・りっしんべん）,忄,6,景,559,ケイ,あこが（れる）,さとる。わかる。気づく。.遠いさま。はるかに遠いさま。.日本あこがれる。強く心を引かれる。,-,２級,常用漢字名前に使える漢字
781,憶,心 忄（こころ・したごころ・りっしんべん）,忄,6,意,557,オク,おぼ（える）.おも（う）,おもう。思い出す。思い起こす。.おぼえる。忘れないようにする。心にとめる。,-,４級,常用漢字名前に使える漢字
782,憾,心 忄（こころ・したごころ・りっしんべん）,忄,6,感,394,カン,うら（む）,うらむ。心残りに思う。残念に思う。.うらみ。心残りに思う気持ち。,-,準２級,常用漢字名前に使える漢字
793,戦,戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,単,95,戈,849,セン,たたか（う）.いくさ.おのの（く）.そよ（ぐ）,たたかう。武器をもってたたかう。.たたかい。いくさ。戦争。.おののく。からだがふるえる。.そよぐ。草木が風に吹かれてゆれ動く。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
794,戯,戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,虚,268,戈,849,ギ.ゲ,たわむ（れる）.ざ（れる）.たわ（ける）,たわむれる。ふざける。おどける。.たわむれ。冗談。遊び。.芝居。演技。演劇。.日本ざれる。ふざける。.日本たわける。ふざけたことをする。ばかげたことをする。,-,４級,常用漢字名前に使える漢字
796,所,戶 戸（と・とだれ・とかんむり・とびらのと）,戸,187,斤,197,ショ.ソ,ところ,ところ。場所。所在。.ところ。立場。地位。.ばかり。～ほど。～くらい。おおよその数量をあらわす。.「～ところ」「～するところ」と読み、動詞の前に置かれて、行為の対象となる場所や理由などを示す。.「為～所・・・」の形で、「～の・・・するところとなる」と読み、「～に・・・される」と受け身の意を表わす。.「る」「らる」と読み、「～される」と受け身の意を表わす。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
798,打,手 扌（て・てへん）,扌,284,丁,409,ダ.チョウ.テイ,う（つ）.ダース.ぶ（つ）,うつ。ぶつ。たたく。うちたたく。.名詞の上のつけて、「する」「取る」「買う」などの意を示す。.動詞の上につけて、ある動作をすることを示す。.ダース。十二個で一組のもの。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
799,払,手 扌（て・てへん）,扌,284,厶,104,フツ.ヒツ,はら（う）,はらう。はらいのける。.はらう。ふく。なでる。.さからう。もとる。そむく。.たすける。たすけ。補佐する。＝弼.日本はらう。はらい。代金を渡す。,-,４級,常用漢字名前に使える漢字
806,扱,手 扌（て・てへん）,扌,284,及,457,キュウ.ソウ,あつか（う）.こ（く）.しご（く）,はさむ。さしはさむ。さしこむ。.おさめる。一つに集める。.およぶ。いたる。とどく。.日本あつかう。機械などを操作する。.日本あつかう。物事を処理する。.日本こく。しごく。,-,４級,常用漢字名前に使える漢字
807,扶,手 扌（て・てへん）,扌,284,夫,615,フ,たす（ける）,たすける。ささえる。世話をする。.寄り添う。身を寄せる。,-,準２級,常用漢字名前に使える漢字
808,批,手 扌（て・てへん）,扌,284,比,929,ヒ,う（つ）.ただ（す）,うつ。たたく。ふれる。.ただす。正しくする。.よしあしを判断する。品定めをする。.臣下から提出された書類の終わりに天子が書き示す決裁。,小学校６年生,５級,教育漢字常用漢字名前に使える漢字
811,技,手 扌（て・てへん）,扌,284,支,224,ギ,わざ,わざ。うでまえ。すぐれた細工。.たくみ。すぐれた技術を持つ職人。,小学校５年生,６級,教育漢字常用漢字名前に使える漢字
814,抄,手 扌（て・てへん）,扌,284,少,18,ショウ.ソウ,うつ（す）.かすめ（る）.す（く）.すく（う）,かすめる。かすめとる。奪いとる。.すくう。すくいとる。.うつす。かきうつす。うつしとる。.抜き書き。抜き書きする。.すく。紙をすく。紙すき。.日本注釈書。また、注釈をつける。,-,準２級,常用漢字名前に使える漢字
816,把,手 扌（て・てへん）,扌,284,巴,498,ハ,と（る）.にぎ（る）,にぎる。とる。手でつかむ。.ひとにぎりのもの。ひとたばのもの。.とって。道具の手で持つところ。,-,準２級,常用漢字名前に使える漢字
820,投,手 扌（て・てへん）,扌,284,殳,35,トウ,な（げる）,なげる。なげつける。なげて当てる。.なげる。なげだす。あきらめる。.与える。贈る。差し出す。.かなう。一致する。ぴったり合う。,小学校３年生,８級,教育漢字常用漢字名前に使える漢字
822,抗,手 扌（て・てへん）,扌,284,亢,298,コウ,あらが（う）.こば（む）.はりあ（う）.ふせ（ぐ）,ふせぐ。こばむ。あらがう。.あげる。もちあげる。高くあげる。.はりあう。あたる。対等にはりあう。対等に接する。,-,４級,常用漢字名前に使える漢字
823,折,手 扌（て・てへん）,扌,284,斤,197,セツ.シャク,おり.お（る）.お（れる）.くじ（ける）.さだ（める）,おる。おれる。おりまげる。おりたたむ。.くじける。くじく。勢いがそがれる。また、勢いを断って弱らせる。.さだめる。さばく。判断する。.死ぬ。若死にする。.日本おり。そのとき。機会。場合。.日本おり。うすい板や厚さのある紙などを折り曲げて作った箱。おり箱。,小学校４年生,７級,教育漢字常用漢字名前に使える漢字
824,抜,手 扌（て・てへん）,扌,284,友,667,バツ,ぬ（かす）.ぬ（かる）.ぬ（く）.ぬ（ける）,ぬく。ぬける。引きぬく。ぬき出す。.ぬく。攻め落とす。攻め取る。.ぬける。ぬきんでる。.日本ぬく。ぬかす。ぬける。間を飛ばす。省略する。漏らす。.日本ぬかる。大事なことに気づかずに失敗する。また、油断して失敗する。,-,４級,常用漢字名前に使える漢字
825,択,手 扌（て・てへん）,扌,284,尺,572,タク,えら（ぶ）.よ（る）,えらぶ。よる。適したものをえらびとる。.えらぶ。区別する。選別する。,-,３級,常用漢字名前に使える漢字
826,披,手 扌（て・てへん）,扌,284,皮,500,ヒ,ひら（く）,ひらく。ひろげる。あけひろげる。.ひらく。うちあける。.ひらく。わける。わかれる。ばらばらになる。.きる。かぶる。身につける。,-,準２級,常用漢字名前に使える漢字
828,抱,手 扌（て・てへん）,扌,284,包,654,ホウ,いだ（く）.かか（える）.だ（く）,だく。いだく。かかえる。両手でだきかかえる。.いだく。心にいだく。思いや考えをもつ。.日本かかえる。人を雇う。,-,４級,常用漢字名前に使える漢字
829,抵,手 扌（て・てへん）,扌,284,氐,499,テイ.シ,あ（たる）.う（つ）.ふ（れる）,あたる。ふれる。さわる。.あたる。相当する。釣り合う。.こばむ。さからう。てむかう。.いたる。届く。達する。.うつ。たたく。,-,４級,常用漢字名前に使える漢字
830,抹,手 扌（て・てへん）,扌,284,末,569,マツ.バツ,け（す）.こな.す（る）,する。こする。こすりつける。.けす。こすって消す。塗りつぶして消す。.こな。粉末。また、粉末にする。,-,準２級,常用漢字名前に使える漢字
832,押,手 扌（て・てへん）,扌,284,甲,575,オウ,お（さえる）.お（す）,おす。おさえる。おしつける。.おさえる。物品をおさえる。抵当に入れる。.かきはん。署名。また、署名の代わりに用いる記号。.日本おし。圧力。無理にでも自分の主張を通そうとする力。,-,４級,常用漢字名前に使える漢字
833,抽,手 扌（て・てへん）,扌,284,由,69,チュウ,ぬ（く）.ひ（く）,ぬく。ひく。ぬき出す。ひき出す。.ぬく。ぬき取る。取り除く。,-,３級,常用漢字名前に使える漢字
835,担,手 扌（て・てへん）,扌,284,旦,395,タン.ケツ,かつ（ぐ）.にな（う）,になう。かつぐ。物を肩にかつぐ。.になう。引き受ける。.荷物。かつぐ荷物。.重さの単位。一担は百斤。.容積の単位。一担は一石。.あげる。かかげる。高くあげる。,小学校６年生,５級,教育漢字常用漢字名前に使える漢字
839,拉,手 扌（て・てへん）,扌,284,立,407,ラ.ラツ.ロウ,くじ（く）.ひ（く）.ひし（ぐ）.ひしゃ（げる）,ひしぐ。くじく。くだく。おしつけてつぶす。.ひく。ひっぱる。,-,２級,常用漢字名前に使える漢字
842,拍,手 扌（て・てへん）,扌,284,白,156,ハク.ヒョウ,う（つ）,うつ。手をたたく。.ひょうし。音楽のリズムを形成するもの。,-,４級,常用漢字名前に使える漢字
